neighbourhood_group,latitude,longitude,room_type,minimum_nights,calculated_host_listings_count,availability_365
2.0,40.79835,-73.97242,1.0,7.0,1.0,321.0
2.0,40.74206,-73.98014,1.0,5.0,1.0,0.0
1.0,40.65345,-73.95476,1.0,2.0,1.0,2.0
2.0,40.75917,-73.98246,0.0,2.0,1.0,165.0
1.0,40.72591,-73.9422,0.0,30.0,52.0,341.0
2.0,40.78165,-73.9749,1.0,2.0,2.0,0.0
2.0,40.7962,-73.96156,1.0,1.0,3.0,294.0
2.0,40.81068,-73.94288,1.0,1.0,2.0,365.0
1.0,40.70904,-73.94574,0.0,2.0,1.0,0.0
2.0,40.79694,-73.96268,1.0,2.0,1.0,126.0
4.0,40.57509,-74.09606,0.0,4.0,1.0,358.0
1.0,40.67747,-73.99917,0.0,5.0,1.0,0.0
1.0,40.64498,-73.98191,1.0,1.0,1.0,0.0
2.0,40.72613,-73.98447,1.0,1.0,5.0,30.0
2.0,40.73418,-73.9893,0.0,1.0,1.0,15.0
2.0,40.77148,-73.96111,0.0,30.0,91.0,157.0
2.0,40.74435,-73.98097,0.0,4.0,1.0,0.0
1.0,40.69059,-73.91805,1.0,2.0,1.0,0.0
2.0,40.74484,-73.98355,0.0,20.0,2.0,157.0
3.0,40.74181,-73.90279,1.0,30.0,103.0,123.0
1.0,40.68625,-73.94045,0.0,1.0,1.0,0.0
2.0,40.78943,-73.94726,1.0,1.0,4.0,106.0
2.0,40.78971,-73.9729,0.0,11.0,1.0,249.0
2.0,40.80149,-73.96375,1.0,3.0,1.0,0.0
2.0,40.81315,-73.95389,1.0,1.0,1.0,0.0
1.0,40.65044,-73.96327,0.0,2.0,2.0,15.0
1.0,40.69069,-73.96043,1.0,3.0,1.0,0.0
2.0,40.86082,-73.92585,0.0,2.0,1.0,0.0
1.0,40.64842,-73.92753,0.0,2.0,1.0,248.0
2.0,40.74588,-74.00055,0.0,1.0,1.0,234.0
1.0,40.63771,-73.9672,1.0,3.0,1.0,38.0
1.0,40.68503,-73.94093,0.0,28.0,1.0,216.0
3.0,40.65278,-73.84289,0.0,1.0,1.0,323.0
3.0,40.76411,-73.92076,1.0,3.0,1.0,43.0
2.0,40.83301,-73.9394,0.0,1.0,1.0,0.0
1.0,40.7128,-73.9396,1.0,2.0,1.0,169.0
2.0,40.79875,-73.93643,1.0,3.0,1.0,238.0
1.0,40.68933,-73.96879,0.0,29.0,1.0,3.0
2.0,40.83845,-73.9412,1.0,1.0,1.0,0.0
1.0,40.69442,-73.94362,1.0,7.0,2.0,0.0
1.0,40.67245,-73.94608,0.0,5.0,1.0,179.0
2.0,40.70822,-74.01418,0.0,4.0,1.0,79.0
1.0,40.70649,-73.94505,0.0,1.0,1.0,0.0
2.0,40.72434,-73.99532,0.0,3.0,1.0,124.0
1.0,40.71863,-73.94528,0.0,7.0,1.0,365.0
2.0,40.70842,-74.00519,1.0,7.0,13.0,358.0
1.0,40.6971,-73.92046,0.0,2.0,1.0,314.0
2.0,40.8597,-73.92748,1.0,2.0,1.0,0.0
1.0,40.68708,-73.95126,1.0,6.0,3.0,55.0
2.0,40.77389,-73.951,0.0,2.0,1.0,0.0
2.0,40.73942,-73.99629,0.0,25.0,1.0,0.0
3.0,40.76506,-73.82757,1.0,1.0,5.0,85.0
1.0,40.68557,-73.93023,1.0,3.0,1.0,348.0
1.0,40.69712,-73.94732,1.0,2.0,3.0,320.0
3.0,40.69147,-73.76013,1.0,3.0,1.0,90.0
1.0,40.67118,-73.86821,0.0,1.0,1.0,348.0
2.0,40.71549,-74.00804,0.0,3.0,1.0,333.0
2.0,40.75437,-73.99334,1.0,4.0,1.0,0.0
1.0,40.70586,-73.94135,2.0,1.0,2.0,0.0
2.0,40.73695,-74.00572,0.0,5.0,1.0,0.0
2.0,40.81095,-73.95296,0.0,3.0,2.0,304.0
3.0,40.76626,-73.91422,1.0,5.0,1.0,41.0
2.0,40.74448,-73.97776,0.0,30.0,23.0,0.0
2.0,40.75725,-73.98796,1.0,1.0,1.0,0.0
2.0,40.73776,-73.99794,0.0,4.0,1.0,0.0
1.0,40.68876,-73.97048,0.0,3.0,1.0,0.0
2.0,40.7735,-73.98697,0.0,30.0,11.0,0.0
2.0,40.73101,-73.98936,0.0,2.0,1.0,0.0
1.0,40.68529,-73.92936,1.0,3.0,3.0,94.0
1.0,40.6907,-73.96019,0.0,4.0,1.0,260.0
1.0,40.6882,-73.97719,0.0,30.0,21.0,0.0
2.0,40.72695,-73.99012,0.0,7.0,1.0,0.0
2.0,40.76436,-73.95672,2.0,4.0,2.0,329.0
2.0,40.74535,-73.99023,1.0,1.0,3.0,321.0
1.0,40.6469,-73.90022,1.0,1.0,4.0,319.0
3.0,40.70054,-73.83781,0.0,4.0,1.0,277.0
2.0,40.86755,-73.9287,1.0,2.0,1.0,141.0
1.0,40.70829,-73.94369,1.0,3.0,1.0,0.0
3.0,40.74506,-73.92444,0.0,1.0,1.0,0.0
2.0,40.78013,-73.96031,0.0,14.0,1.0,358.0
2.0,40.75866,-73.98535,0.0,1.0,3.0,269.0
1.0,40.6937,-73.93104,1.0,7.0,1.0,68.0
1.0,40.68015,-73.90504,0.0,1.0,1.0,62.0
1.0,40.67555,-73.95254,0.0,7.0,1.0,178.0
1.0,40.66775,-73.97738,0.0,4.0,1.0,0.0
2.0,40.76164,-73.9944,0.0,30.0,13.0,300.0
1.0,40.71779,-73.95978,0.0,2.0,3.0,0.0
3.0,40.66875,-73.78506,0.0,1.0,1.0,307.0
1.0,40.71369,-73.96626,0.0,3.0,1.0,5.0
2.0,40.83779,-73.94328,1.0,2.0,1.0,12.0
2.0,40.7386,-73.99775,1.0,1.0,1.0,0.0
1.0,40.6915,-73.94327,0.0,1.0,1.0,176.0
2.0,40.82353,-73.93824,1.0,1.0,1.0,0.0
2.0,40.75382,-73.97192,0.0,3.0,1.0,0.0
3.0,40.75286,-73.93539,0.0,3.0,1.0,77.0
3.0,40.66684,-73.78289,2.0,1.0,8.0,34.0
2.0,40.7532,-73.96711,0.0,1.0,1.0,0.0
2.0,40.76388,-73.98874,1.0,1.0,3.0,345.0
0.0,40.81232,-73.90299,1.0,3.0,2.0,364.0
1.0,40.71118,-73.94561,1.0,2.0,1.0,144.0
1.0,40.70884,-73.95425,1.0,20.0,1.0,0.0
3.0,40.71195,-73.74172,0.0,1.0,1.0,356.0
1.0,40.68978,-73.94444,0.0,7.0,1.0,0.0
2.0,40.76232,-73.99285,1.0,7.0,1.0,99.0
2.0,40.73927,-73.98774,0.0,1.0,1.0,365.0
2.0,40.82903,-73.94123,0.0,1.0,1.0,0.0
1.0,40.68229,-73.93261,0.0,3.0,1.0,0.0
2.0,40.77205,-73.95339,0.0,5.0,2.0,158.0
3.0,40.74345,-73.87901,1.0,30.0,103.0,247.0
1.0,40.70424,-73.98597,0.0,2.0,2.0,279.0
2.0,40.76622,-73.97783,0.0,1.0,1.0,364.0
2.0,40.77835,-73.97655,0.0,3.0,1.0,0.0
1.0,40.68364,-73.92306,0.0,3.0,1.0,233.0
2.0,40.77698,-73.95712,0.0,5.0,4.0,280.0
3.0,40.76601,-73.91841,1.0,5.0,1.0,179.0
1.0,40.71335,-73.9496,0.0,4.0,2.0,0.0
1.0,40.70231,-73.98938,0.0,2.0,1.0,0.0
1.0,40.69694,-73.90766,0.0,2.0,1.0,0.0
1.0,40.696,-73.91303,1.0,4.0,2.0,307.0
3.0,40.75851,-73.92555,1.0,4.0,2.0,47.0
1.0,40.64135,-73.96325,1.0,2.0,4.0,0.0
3.0,40.70117,-73.90666,2.0,30.0,4.0,7.0
1.0,40.7069,-73.94521,1.0,1.0,2.0,342.0
1.0,40.68476,-73.92975,0.0,1.0,1.0,318.0
2.0,40.72867,-73.98593,0.0,3.0,1.0,66.0
1.0,40.69941,-73.93633,1.0,2.0,1.0,0.0
1.0,40.71418,-73.96404,0.0,4.0,1.0,0.0
1.0,40.61985,-74.03255,1.0,2.0,2.0,306.0
3.0,40.76081,-73.93163,1.0,20.0,1.0,182.0
2.0,40.72934,-73.99983,0.0,5.0,1.0,0.0
1.0,40.70299,-73.98624,1.0,1.0,1.0,10.0
1.0,40.69376,-73.93776,0.0,3.0,1.0,259.0
1.0,40.67499,-73.92427,0.0,5.0,2.0,56.0
1.0,40.67796,-73.96458,0.0,2.0,1.0,0.0
1.0,40.65083,-73.96101,1.0,3.0,1.0,188.0
2.0,40.71715,-73.98936,0.0,8.0,1.0,333.0
2.0,40.78882,-73.97945,0.0,2.0,1.0,0.0
1.0,40.60985,-73.95927,1.0,3.0,3.0,1.0
1.0,40.67435,-73.9891,1.0,1.0,1.0,1.0
1.0,40.68748,-73.90751,0.0,2.0,1.0,99.0
1.0,40.6732,-73.92146,1.0,3.0,1.0,152.0
3.0,40.74741,-73.88149,1.0,1.0,3.0,166.0
2.0,40.81022,-73.94266,2.0,1.0,1.0,365.0
2.0,40.72788,-73.98436,0.0,1.0,1.0,0.0
2.0,40.7658,-73.98218,0.0,7.0,1.0,0.0
2.0,40.7947,-73.94115,0.0,1.0,1.0,0.0
1.0,40.71397,-73.94572,1.0,2.0,1.0,0.0
1.0,40.686,-73.94629,0.0,4.0,1.0,11.0
2.0,40.76218,-73.96633,0.0,1.0,1.0,47.0
2.0,40.70912,-74.00721,0.0,7.0,1.0,20.0
2.0,40.80761,-73.94249,0.0,4.0,1.0,128.0
1.0,40.67586,-73.9621,0.0,5.0,1.0,0.0
2.0,40.72847,-74.00068,0.0,14.0,1.0,38.0
2.0,40.74494,-73.9998,0.0,1.0,1.0,364.0
3.0,40.73566,-73.79059,0.0,3.0,1.0,329.0
2.0,40.72471,-73.98367,1.0,3.0,3.0,0.0
1.0,40.65749,-73.97675,0.0,4.0,1.0,188.0
1.0,40.69127,-73.95085,0.0,3.0,1.0,327.0
2.0,40.76333,-73.98917,0.0,4.0,1.0,0.0
1.0,40.68152,-73.99518,0.0,28.0,1.0,0.0
2.0,40.75089,-73.9706,1.0,1.0,2.0,0.0
2.0,40.76382,-73.99498,0.0,30.0,7.0,365.0
1.0,40.68066,-73.96644,0.0,4.0,1.0,0.0
2.0,40.76568,-73.9876,1.0,1.0,1.0,82.0
1.0,40.68883,-73.9525,0.0,2.0,1.0,0.0
2.0,40.76843,-73.9894,1.0,2.0,1.0,27.0
2.0,40.72476,-74.00387,1.0,1.0,2.0,28.0
0.0,40.84061,-73.88858,1.0,3.0,3.0,0.0
2.0,40.78136,-73.97988,1.0,1.0,10.0,282.0
2.0,40.74633,-73.99201,0.0,30.0,33.0,364.0
2.0,40.79931,-73.94726,1.0,1.0,1.0,94.0
2.0,40.70719,-74.00698,0.0,1.0,8.0,323.0
2.0,40.74012,-74.00537,1.0,2.0,1.0,21.0
2.0,40.79719,-73.97097,0.0,3.0,1.0,0.0
2.0,40.77445,-73.94783,0.0,6.0,1.0,0.0
2.0,40.80715,-73.95301,1.0,2.0,2.0,340.0
2.0,40.72166,-73.98842,1.0,5.0,2.0,0.0
1.0,40.67441,-73.95235,1.0,2.0,4.0,2.0
2.0,40.81777,-73.95753,0.0,5.0,1.0,0.0
2.0,40.7534,-73.97283,1.0,5.0,1.0,6.0
3.0,40.75258,-73.93475,1.0,1.0,8.0,333.0
1.0,40.67901,-73.96237,1.0,1.0,1.0,0.0
1.0,40.61359,-73.95983,2.0,1.0,4.0,21.0
1.0,40.67902,-73.96042,1.0,2.0,2.0,100.0
1.0,40.68806,-73.95491,0.0,2.0,1.0,0.0
1.0,40.69338,-73.94328,1.0,1.0,1.0,84.0
1.0,40.68346,-73.97214,1.0,1.0,1.0,342.0
2.0,40.80211,-73.94573,0.0,5.0,1.0,281.0
1.0,40.67682,-73.97476,0.0,7.0,1.0,0.0
2.0,40.82421,-73.95426,1.0,7.0,1.0,0.0
3.0,40.75673,-73.9253,0.0,3.0,1.0,0.0
1.0,40.71725,-73.9544,1.0,5.0,4.0,10.0
2.0,40.76341,-73.99306,0.0,3.0,1.0,6.0
2.0,40.85159,-73.94036,0.0,1.0,1.0,358.0
1.0,40.69392,-73.95446,0.0,27.0,2.0,148.0
2.0,40.76434,-73.98199,0.0,4.0,1.0,0.0
1.0,40.70974,-73.93962,1.0,5.0,2.0,307.0
1.0,40.71725,-73.96447,1.0,3.0,1.0,0.0
2.0,40.75995,-73.98617,0.0,15.0,1.0,0.0
1.0,40.71916,-73.95749,1.0,5.0,2.0,0.0
2.0,40.80855,-73.93841,0.0,23.0,1.0,0.0
2.0,40.72118,-73.99575,0.0,4.0,1.0,89.0
1.0,40.66201,-73.99719,1.0,10.0,2.0,0.0
2.0,40.84773,-73.93251,1.0,3.0,1.0,0.0
1.0,40.71722,-73.95361,0.0,2.0,1.0,27.0
2.0,40.72957,-73.98724,0.0,2.0,1.0,0.0
2.0,40.71924,-73.99719,0.0,1.0,1.0,0.0
1.0,40.71589,-73.95534,0.0,1.0,2.0,208.0
1.0,40.64016,-73.94119,1.0,1.0,1.0,179.0
2.0,40.72876,-73.98413,1.0,7.0,1.0,31.0
1.0,40.65596,-73.9535,1.0,10.0,1.0,0.0
2.0,40.78446,-73.97189,0.0,6.0,1.0,0.0
2.0,40.76171,-73.99478,1.0,1.0,1.0,0.0
1.0,40.67757,-73.96412,0.0,3.0,1.0,0.0
2.0,40.74451,-73.97836,0.0,1.0,1.0,87.0
3.0,40.73681,-73.92024,1.0,2.0,2.0,188.0
3.0,40.72651,-73.86173,0.0,1.0,2.0,74.0
2.0,40.80692,-73.96434,0.0,4.0,1.0,0.0
2.0,40.73362,-74.00923,0.0,5.0,1.0,134.0
2.0,40.80734,-73.94201,0.0,3.0,1.0,85.0
1.0,40.6961,-73.99329,1.0,2.0,1.0,363.0
1.0,40.71254,-73.96411,1.0,3.0,2.0,0.0
2.0,40.74136,-73.98146,1.0,1.0,1.0,0.0
2.0,40.71536,-73.98951,0.0,5.0,1.0,1.0
3.0,40.70811,-73.91054,1.0,3.0,2.0,264.0
2.0,40.82161,-73.94644,0.0,1.0,1.0,8.0
1.0,40.68412,-73.96951,1.0,7.0,1.0,250.0
1.0,40.57609,-73.98605,0.0,3.0,6.0,150.0
2.0,40.81153,-73.94528,1.0,7.0,1.0,0.0
3.0,40.74117,-73.94904,1.0,5.0,1.0,112.0
1.0,40.67905,-74.00089,0.0,21.0,1.0,0.0
2.0,40.7472,-73.97337,0.0,1.0,1.0,176.0
1.0,40.69608,-73.93133,1.0,5.0,1.0,0.0
1.0,40.67358,-73.97171,0.0,7.0,1.0,0.0
1.0,40.69871,-73.94686,1.0,1.0,2.0,344.0
1.0,40.67708,-73.95489,0.0,7.0,1.0,35.0
4.0,40.63529,-74.09068,1.0,3.0,3.0,351.0
1.0,40.68731,-73.9478,1.0,1.0,1.0,0.0
1.0,40.67719,-73.95471,0.0,4.0,1.0,13.0
1.0,40.69718,-73.92328,1.0,1.0,1.0,55.0
1.0,40.68007,-73.92963,0.0,5.0,1.0,145.0
1.0,40.69936,-73.9242,0.0,2.0,1.0,191.0
2.0,40.74129,-73.98374,0.0,3.0,1.0,341.0
1.0,40.71355,-73.95895,0.0,14.0,1.0,0.0
2.0,40.76666,-73.95507,0.0,7.0,1.0,0.0
2.0,40.73256,-73.99102,0.0,6.0,1.0,9.0
1.0,40.68358,-73.95282,0.0,2.0,1.0,0.0
3.0,40.6959,-73.84868,0.0,7.0,1.0,2.0
2.0,40.72198,-73.97678,1.0,1.0,1.0,1.0
1.0,40.63462,-73.95572,0.0,2.0,1.0,160.0
1.0,40.73793,-73.95316,1.0,3.0,28.0,60.0
1.0,40.66458,-73.98722,1.0,3.0,1.0,256.0
1.0,40.69294,-73.94275,1.0,4.0,1.0,0.0
1.0,40.60382,-74.01083,1.0,4.0,2.0,17.0
2.0,40.73121,-73.98693,0.0,5.0,1.0,92.0
3.0,40.72664,-73.85884,0.0,2.0,1.0,365.0
2.0,40.82443,-73.93843,1.0,2.0,2.0,345.0
1.0,40.6354,-74.00576,1.0,1.0,6.0,151.0
1.0,40.67335,-73.96763,0.0,9.0,1.0,179.0
1.0,40.65888,-73.95959,0.0,4.0,1.0,0.0
1.0,40.69231,-73.93781,0.0,2.0,2.0,270.0
1.0,40.61472,-73.99143,1.0,2.0,4.0,364.0
1.0,40.68634,-73.97388,1.0,1.0,2.0,78.0
2.0,40.71394,-73.99843,1.0,7.0,1.0,0.0
2.0,40.78458,-73.97836,0.0,3.0,1.0,0.0
2.0,40.73204,-74.00399,0.0,4.0,1.0,0.0
1.0,40.67081,-73.93646,0.0,3.0,9.0,74.0
2.0,40.71231,-73.99257,0.0,3.0,1.0,154.0
1.0,40.65517,-73.95827,1.0,1.0,2.0,14.0
1.0,40.71281,-73.95127,1.0,2.0,3.0,0.0
2.0,40.76909,-73.95479,0.0,4.0,1.0,5.0
1.0,40.66091,-73.93244,0.0,2.0,1.0,145.0
3.0,40.74936,-73.88698,0.0,7.0,1.0,0.0
1.0,40.69463,-73.94546,1.0,3.0,3.0,81.0
3.0,40.65695,-73.73617,0.0,1.0,2.0,300.0
3.0,40.74624,-73.78327,1.0,1.0,3.0,65.0
2.0,40.78196,-73.98283,0.0,2.0,1.0,89.0
2.0,40.75977,-73.95917,0.0,14.0,1.0,0.0
2.0,40.78143,-73.98638,0.0,3.0,2.0,0.0
1.0,40.72868,-73.95248,1.0,2.0,1.0,9.0
2.0,40.77997,-73.95214,0.0,7.0,1.0,95.0
2.0,40.74472,-74.00095,0.0,1.0,1.0,77.0
1.0,40.64125,-73.9763,1.0,2.0,1.0,37.0
1.0,40.68939,-73.95418,1.0,3.0,1.0,0.0
1.0,40.62477,-73.95517,1.0,1.0,3.0,330.0
1.0,40.67085,-73.92316,1.0,1.0,1.0,0.0
3.0,40.77145,-73.9125,0.0,3.0,2.0,7.0
2.0,40.73326,-74.00186,0.0,1.0,1.0,0.0
2.0,40.73591,-74.0101,0.0,1.0,1.0,365.0
1.0,40.68624,-73.94349,1.0,1.0,2.0,8.0
1.0,40.68512,-73.95767,0.0,1.0,1.0,0.0
1.0,40.64625,-73.97932,0.0,10.0,1.0,269.0
2.0,40.79805,-73.94533,0.0,4.0,1.0,12.0
2.0,40.72753,-73.98285,0.0,4.0,1.0,75.0
2.0,40.74462,-74.0013,0.0,2.0,1.0,77.0
3.0,40.72145,-73.90802,0.0,4.0,1.0,198.0
1.0,40.71972,-73.94462,0.0,30.0,8.0,161.0
1.0,40.69692,-73.97352,0.0,1.0,1.0,0.0
1.0,40.66736,-73.98546,1.0,60.0,1.0,342.0
2.0,40.72779,-73.98644,0.0,1.0,12.0,215.0
1.0,40.71864,-73.96107,0.0,2.0,1.0,47.0
2.0,40.81908,-73.95718,2.0,7.0,1.0,83.0
1.0,40.65791,-73.95009,1.0,1.0,1.0,0.0
1.0,40.71613,-73.95837,0.0,3.0,1.0,67.0
1.0,40.6862,-73.98906,0.0,2.0,1.0,167.0
1.0,40.64841,-73.96969,0.0,3.0,3.0,264.0
1.0,40.71886,-73.96234,1.0,2.0,2.0,0.0
3.0,40.76248,-73.92422,1.0,3.0,1.0,0.0
2.0,40.83956,-73.94102,0.0,1.0,1.0,0.0
2.0,40.75005,-73.99898,0.0,1.0,1.0,73.0
1.0,40.68574,-73.95758,0.0,1.0,1.0,0.0
2.0,40.71815,-74.01145,0.0,3.0,1.0,37.0
1.0,40.68721,-74.00147,1.0,7.0,1.0,0.0
3.0,40.70085,-73.81284,0.0,1.0,2.0,62.0
2.0,40.70472,-74.00763,1.0,2.0,1.0,0.0
2.0,40.72853,-73.98173,0.0,30.0,1.0,0.0
1.0,40.69415,-73.96581,0.0,2.0,1.0,274.0
1.0,40.66021,-73.96107,0.0,7.0,1.0,0.0
3.0,40.77214,-73.89169,1.0,1.0,4.0,353.0
2.0,40.78671,-73.94153,1.0,14.0,1.0,55.0
3.0,40.65439,-73.73185,0.0,2.0,1.0,360.0
1.0,40.72559,-73.95033,1.0,2.0,1.0,64.0
2.0,40.80269,-73.96459,1.0,1.0,2.0,0.0
2.0,40.72587,-73.98244,0.0,2.0,1.0,0.0
1.0,40.71304,-73.95235,1.0,2.0,4.0,60.0
1.0,40.68743,-73.91048,0.0,3.0,1.0,51.0
1.0,40.67617,-73.95536,0.0,2.0,1.0,0.0
2.0,40.80802,-73.94013,1.0,3.0,1.0,90.0
1.0,40.66838,-73.93134,1.0,4.0,1.0,0.0
3.0,40.69643,-73.89362,0.0,3.0,1.0,104.0
2.0,40.80026,-73.9546,2.0,1.0,3.0,89.0
1.0,40.64445,-73.94943,0.0,1.0,1.0,19.0
2.0,40.77219,-73.94763,0.0,5.0,1.0,11.0
2.0,40.70517,-74.00907,0.0,1.0,1.0,246.0
2.0,40.76066,-73.96372,0.0,20.0,1.0,49.0
2.0,40.76007,-73.99078,0.0,7.0,1.0,0.0
2.0,40.81454,-73.93616,0.0,4.0,2.0,0.0
1.0,40.66798,-73.9761,0.0,30.0,1.0,156.0
2.0,40.71158,-73.98888,2.0,14.0,28.0,341.0
2.0,40.71444,-73.99344,1.0,2.0,1.0,24.0
1.0,40.67666,-73.99981,0.0,30.0,1.0,64.0
3.0,40.74756,-73.91222,0.0,2.0,1.0,27.0
3.0,40.69426,-73.8964,0.0,2.0,1.0,0.0
1.0,40.62827,-74.01078,2.0,5.0,2.0,89.0
2.0,40.76141,-73.99213,0.0,1.0,2.0,32.0
1.0,40.68416,-73.97912,1.0,1.0,1.0,3.0
2.0,40.72048,-73.9906,1.0,2.0,2.0,139.0
2.0,40.72948,-73.99986,1.0,3.0,2.0,15.0
1.0,40.73469,-73.95527,0.0,4.0,1.0,0.0
2.0,40.74072,-73.98133,1.0,1.0,1.0,0.0
2.0,40.7265,-73.98878,0.0,3.0,1.0,0.0
1.0,40.67859,-73.89936,0.0,2.0,1.0,99.0
2.0,40.75649,-73.97126,0.0,4.0,1.0,0.0
3.0,40.73381,-73.85366,1.0,7.0,1.0,140.0
2.0,40.75887,-73.99475,1.0,4.0,1.0,0.0
2.0,40.71239,-73.98626,2.0,14.0,28.0,342.0
1.0,40.64464,-73.96453,0.0,3.0,1.0,73.0
3.0,40.74549,-73.90872,0.0,2.0,1.0,70.0
3.0,40.78021,-73.91015,1.0,1.0,2.0,351.0
0.0,40.82388,-73.9279,1.0,2.0,2.0,169.0
2.0,40.73697,-73.99563,1.0,12.0,4.0,19.0
3.0,40.76068,-73.82233,1.0,2.0,1.0,312.0
2.0,40.79213,-73.94974,0.0,3.0,1.0,0.0
1.0,40.67542,-73.98142,0.0,30.0,2.0,189.0
1.0,40.6434,-73.94738,0.0,2.0,5.0,21.0
3.0,40.7258,-73.87071,1.0,1.0,2.0,0.0
3.0,40.70467,-73.86108,0.0,10.0,1.0,178.0
3.0,40.74295,-73.87812,1.0,2.0,1.0,358.0
1.0,40.68644,-73.91554,1.0,2.0,26.0,302.0
2.0,40.74707,-74.00332,0.0,7.0,1.0,214.0
1.0,40.65881,-73.93376,1.0,30.0,43.0,306.0
1.0,40.69918,-73.94513,1.0,2.0,1.0,153.0
1.0,40.6832,-73.9529,0.0,3.0,1.0,71.0
1.0,40.71089,-73.96627,1.0,2.0,1.0,338.0
1.0,40.69013,-73.92805,0.0,1.0,1.0,250.0
1.0,40.67853,-73.97749,0.0,5.0,1.0,14.0
1.0,40.68305,-73.9419,0.0,1.0,1.0,0.0
1.0,40.67076,-73.98903,0.0,2.0,1.0,0.0
2.0,40.73391,-73.98552,0.0,3.0,1.0,38.0
2.0,40.80878,-73.95206,0.0,2.0,1.0,63.0
3.0,40.74761,-73.8138,1.0,1.0,1.0,177.0
2.0,40.8216,-73.93679,1.0,1.0,1.0,0.0
1.0,40.71625,-73.93845,0.0,2.0,1.0,125.0
3.0,40.76266,-73.91451,0.0,1.0,1.0,148.0
2.0,40.76458,-73.98686,1.0,5.0,1.0,179.0
1.0,40.71121,-73.94669,0.0,3.0,1.0,270.0
1.0,40.69382,-73.90925,2.0,1.0,4.0,118.0
3.0,40.71167,-73.81812,0.0,1.0,3.0,223.0
1.0,40.68485,-73.9819,1.0,3.0,1.0,0.0
2.0,40.7795,-73.94778,0.0,7.0,1.0,0.0
1.0,40.62834,-73.90506,1.0,2.0,1.0,67.0
2.0,40.76563,-73.98242,0.0,30.0,12.0,340.0
1.0,40.68653,-73.99288,0.0,3.0,1.0,0.0
2.0,40.79034,-73.94503,1.0,1.0,1.0,84.0
3.0,40.6706,-73.7794,0.0,1.0,6.0,83.0
1.0,40.67414,-73.95368,1.0,1.0,3.0,339.0
3.0,40.7385,-73.79145,1.0,1.0,5.0,28.0
4.0,40.61595,-74.08535,2.0,2.0,7.0,312.0
2.0,40.72839,-73.98613,1.0,3.0,2.0,0.0
2.0,40.72292,-73.99951,0.0,3.0,1.0,61.0
3.0,40.69441,-73.84659,1.0,1.0,4.0,360.0
3.0,40.71818,-73.84944,1.0,1.0,1.0,344.0
2.0,40.74496,-73.97867,1.0,2.0,1.0,20.0
2.0,40.73147,-73.98825,0.0,1.0,1.0,65.0
2.0,40.78697,-73.96929,0.0,5.0,1.0,0.0
2.0,40.72893,-74.00176,0.0,3.0,1.0,0.0
1.0,40.69226,-73.92286,0.0,2.0,1.0,341.0
2.0,40.71502,-73.98192,1.0,7.0,1.0,235.0
2.0,40.72872,-73.98267,0.0,7.0,2.0,128.0
1.0,40.68673,-73.96252,0.0,2.0,1.0,266.0
1.0,40.685,-73.94711,0.0,1.0,1.0,16.0
2.0,40.75505,-73.96484,0.0,30.0,49.0,364.0
2.0,40.8058,-73.9647,0.0,10.0,1.0,0.0
2.0,40.87157,-73.91744,1.0,1.0,2.0,344.0
2.0,40.85081,-73.93118,1.0,2.0,1.0,365.0
1.0,40.7204,-73.94115,0.0,1.0,1.0,365.0
2.0,40.80325,-73.96174,1.0,8.0,1.0,79.0
2.0,40.82302,-73.94477,0.0,1.0,1.0,365.0
1.0,40.67855,-73.8896,1.0,90.0,2.0,1.0
3.0,40.76529,-73.92304,1.0,2.0,1.0,0.0
2.0,40.71544,-73.99052,0.0,2.0,1.0,0.0
2.0,40.753,-73.97364,1.0,2.0,13.0,327.0
2.0,40.77601,-73.95441,0.0,2.0,1.0,0.0
1.0,40.73039,-73.95434,0.0,7.0,1.0,20.0
2.0,40.76537,-73.9638,0.0,3.0,1.0,343.0
1.0,40.7066,-73.94625,0.0,2.0,1.0,1.0
2.0,40.71721,-73.99312,0.0,1.0,4.0,301.0
3.0,40.71089,-73.85384,0.0,4.0,3.0,273.0
1.0,40.70985,-73.96435,1.0,4.0,1.0,0.0
0.0,40.81822,-73.90812,1.0,5.0,2.0,179.0
1.0,40.67501,-73.96651,1.0,2.0,1.0,329.0
1.0,40.71328,-73.95154,0.0,2.0,1.0,0.0
1.0,40.68683,-73.95004,1.0,1.0,1.0,28.0
1.0,40.67322,-73.91018,1.0,3.0,1.0,62.0
2.0,40.76836,-73.98419,0.0,1.0,1.0,287.0
2.0,40.72613,-74.00826,0.0,90.0,1.0,365.0
1.0,40.68931,-73.94041,0.0,2.0,1.0,8.0
2.0,40.72725,-74.00288,0.0,2.0,1.0,11.0
1.0,40.63535,-74.00589,1.0,1.0,10.0,0.0
2.0,40.77515,-73.95173,0.0,2.0,1.0,0.0
3.0,40.77176,-73.90885,1.0,3.0,1.0,0.0
2.0,40.74505,-73.97867,0.0,5.0,1.0,0.0
3.0,40.70863,-73.90249,1.0,1.0,1.0,0.0
1.0,40.67391,-73.95581,1.0,3.0,1.0,0.0
1.0,40.70526,-73.92446,1.0,2.0,2.0,97.0
1.0,40.68796,-73.99229,0.0,1.0,1.0,0.0
3.0,40.74298,-73.95804,0.0,5.0,1.0,270.0
1.0,40.68716,-73.923,1.0,1.0,1.0,0.0
2.0,40.74458,-73.97146,0.0,30.0,23.0,339.0
2.0,40.74984,-73.99482,0.0,3.0,1.0,247.0
